domain,creation_date,expiration_date,lifespan,creation_year,registrar,nameserver1,nameserver2,nameserver3
oceanthemes.net,25-11-2014,25-11-2025,11.0,2014.0,,,,
ocgnews.com,27-03-2001,27-03-2026,25.0,2001.0,,,,
ocha-classic-1.cafes-world.com,04-09-2017,04-09-2026,9.0,2017.0,,,,
ocloudapp.com,24-06-2024,24-06-2026,2.0,2024.0,,,,
ocregister.com,05-05-1995,06-05-2026,31.0,1995.0,,,,
oct282011.com,07-08-2011,07-08-2026,15.0,2011.0,,,,
odamel.fun,05-08-2024,05-08-2026,2.0,2024.0,"Go Daddy, LLC",BRIANNA.NS.CLOUDFLARE.COM,JUSTIN.NS.CLOUDFLARE.COM,
odin.argjendaridonaldo.com,02-05-2020,02-05-2026,6.0,2020.0,,,,
odontologiavirtual.com,29-10-2008,29-10-2025,17.0,2008.0,,,,
oeffentlicher-dienst.info,02-08-2007,02-08-2026,19.0,2007.0,,,,
oemdrivers.com,10-07-2016,10-07-2026,10.0,2016.0,,,,
oemfordpart.com,19-07-2013,19-07-2025,12.0,2013.0,,,,
oempresarial.com.br,22-03-2021,22-03-2026,5.0,2021.0,,,,
oferito.com,02-03-2024,02-03-2026,2.0,2024.0,,,,
ofertero.mx,31-01-2017,31-01-2026,9.0,2017.0,"Gransy, s.r.o. d/b/a subreg.cz",leonidas.ns.cloudflare.com,linda.ns.cloudflare.com,
offenders.org.uk,23-08-2021,23-08-2026,5.0,2021.0,,,,
offermate.co.uk,03-07-2017,03-07-2026,9.0,2017.0,,,,
offermate.us,03-07-2017,02-07-2026,9.0,2017.0,,,,
offeroftheday.co.uk,20-10-2005,20-10-2025,20.0,2005.0,,,,
offers.temobile.online,06-10-2024,06-10-2025,1.0,2024.0,,,,
offerup.com,24-09-2002,25-09-2025,23.0,2002.0,,,,
officialcharts.com,22-11-2001,22-11-2025,24.0,2001.0,"TUCOWS, INC.",NS-1041.AWSDNS-02.ORG,NS-1963.AWSDNS-53.CO.UK,NS-304.AWSDNS-38.COM
officialwheelcompany.com,15-11-2024,15-11-2025,1.0,2024.0,,,,
offroadbuildguides.site,10-04-2025,,,2025.0,,,,
offthehookforyou.co.uk,23-03-2015,23-03-2026,11.0,2015.0,,,,
ofgq.site,23-05-2024,,,2024.0,,,,
ofphone.com,18-03-2024,18-03-2026,2.0,2024.0,,,,
oglnject.vip,16-02-2021,16-02-2026,5.0,2021.0,,,,
oglobo.globo.com,21-12-1998,21-12-2025,27.0,1998.0,1API GmbH,NS01.GLOBO.COM,NS02.GLOBO.COM,NS03.GLOBO.COM
oguiadocredito.com,19-08-2025,19-08-2026,1.0,2025.0,NAMECHEAP INC,ALLA.NS.CLOUDFLARE.COM,NOAH.NS.CLOUDFLARE.COM,
oh-mygut.com,17-04-2018,17-04-2026,8.0,2018.0,,,,
oharasrestaurant.setrush.net,22-04-2023,22-04-2026,3.0,2023.0,,,,
ohdoc.gtlvistme.com,11-04-2016,11-04-2026,10.0,2016.0,,,,
ohiblog.com,17-11-2024,17-11-2025,1.0,2024.0,NAMECHEAP INC,LARA.NS.CLOUDFLARE.COM,VIN.NS.CLOUDFLARE.COM,
ohio.hometownlocator.com,21-04-2002,21-04-2026,24.0,2002.0,,,,
ohioauditor.org,03-11-2023,03-11-2025,2.0,2023.0,,,,
ohiobatfestival.org,19-05-2022,19-05-2026,4.0,2022.0,,,,
ohioschoolwellnessinitiative.com,08-06-2021,08-06-2026,5.0,2021.0,"GoDaddy.com, LLC",MERLIN.NS.CLOUDFLARE.COM,NAYA.NS.CLOUDFLARE.COM,
ohmightyhealth.com,05-08-2016,05-08-2026,10.0,2016.0,,,,
ohmslawcalculator.com,06-06-2009,06-06-2026,17.0,2009.0,,,,
ohmybread.online,23-04-2022,23-04-2026,4.0,2022.0,,,,
ohro.website,25-07-2025,25-07-2026,1.0,2025.0,,,,
ohsomeinteractive.com,05-02-2025,05-02-2028,3.0,2025.0,,,,
oil-price.net,09-08-2005,09-08-2026,21.0,2005.0,,,,
oilersdaily.com,07-12-2022,07-12-2025,3.0,2022.0,"GoDaddy.com, LLC",PAM.NS.CLOUDFLARE.COM,YICHUN.NS.CLOUDFLARE.COM,
oilindia.com,17-05-2004,17-05-2026,22.0,2004.0,,,,
oilmonster.com,22-10-2011,22-10-2027,16.0,2011.0,,,,
oilprice.com,06-11-1995,05-11-2029,34.0,1995.0,,,,
oiltype.net,20-08-2024,20-08-2025,1.0,2024.0,,,,
oishisanyal.com,26-06-2020,26-06-2026,6.0,2020.0,"GoDaddy.com, LLC",NS1.DNS-PARKING.COM,NS2.DNS-PARKING.COM,
ok.fastnuggets.com,24-02-2023,24-02-2026,3.0,2023.0,"NameCheap, Inc.",DEBORAH.NS.CLOUDFLARE.COM,YISROEL.NS.CLOUDFLARE.COM,
ok.postcodebase.com,18-07-2011,18-07-2033,22.0,2011.0,,,,
okdiario.com,13-10-2014,13-10-2025,11.0,2014.0,Dinahosting s.l.,DUKE.NS.CLOUDFLARE.COM,ELINORE.NS.CLOUDFLARE.COM,
okey.uno,26-07-2021,26-07-2025,4.0,2021.0,,,,
okie-mugs.com,06-10-2022,06-10-2026,4.0,2022.0,"GoDaddy.com, LLC",NS1.SITEGROUND.NET,NS2.SITEGROUND.NET,
okiegirlblingnthings.com,02-04-2018,02-04-2026,8.0,2018.0,,,,
okimbocard.com,06-11-2021,06-11-2026,5.0,2021.0,,,,
oklahoman.com,27-02-1995,28-02-2026,31.0,1995.0,,,,
okoat.com,26-11-2022,26-11-2025,3.0,2022.0,,,,
oksms.org,09-04-2021,09-04-2027,6.0,2021.0,"GoDaddy.com, LLC",tom.ns.cloudflare.com,wally.ns.cloudflare.com,
olafjobs.org,20-05-2005,20-05-2026,21.0,2005.0,,,,
olalynnfieldschool.com,05-07-2023,05-07-2026,3.0,2023.0,NAMECHEAP INC,JAKUB.NS.CLOUDFLARE.COM,MARIA.NS.CLOUDFLARE.COM,
olasmenu805.com,29-02-2024,28-02-2026,2.0,2024.0,,,,
olbeasthitch.com,16-01-2012,16-01-2026,14.0,2012.0,,,,
olblparish.wordpress.com,03-03-2000,03-03-2033,33.0,2000.0,,,,
old-recipes.french-free.com,16-07-2013,16-07-2026,13.0,2013.0,"GoDaddy.com, LLC",ANDY.NS.CLOUDFLARE.COM,RAFE.NS.CLOUDFLARE.COM,
oldaddyrabs.com,21-12-2010,21-12-2025,15.0,2010.0,,,,
oldiesbutgoodies.vietut.com,04-12-2020,04-12-2025,5.0,2020.0,INET CORPORATION,NS1.INET.VN,NS2.INET.VN,NS3.INET.VN
oldiesgoldiesoasis.sateccons.com,11-06-2018,11-06-2028,10.0,2018.0,"Spaceship, Inc.",LAUNCH1.SPACESHIP.NET,LAUNCH2.SPACESHIP.NET,
oldiesmusichits.vietut.com,04-12-2020,04-12-2025,5.0,2020.0,,,,
oldmail.revivedmv.com,27-09-2019,27-09-2025,6.0,2019.0,,,,
oldmapsonline.org,16-01-2007,16-01-2026,19.0,2007.0,"Cloudflare, Inc.",julio.ns.cloudflare.com,miki.ns.cloudflare.com,
oldmusicscrolls.sateccons.com,11-06-2018,11-06-2028,10.0,2018.0,"Spaceship, Inc.",LAUNCH1.SPACESHIP.NET,LAUNCH2.SPACESHIP.NET,
oldpate.com,06-11-2021,06-11-2026,5.0,2021.0,,,,
oldplainrecipes.com,25-05-2025,25-05-2026,1.0,2025.0,NAMECHEAP INC,BJORN.NS.CLOUDFLARE.COM,ELLE.NS.CLOUDFLARE.COM,
oldworldgardenfarms.com,05-07-2012,05-07-2027,15.0,2012.0,"GoDaddy.com, LLC",NS25.DOMAINCONTROL.COM,NS26.DOMAINCONTROL.COM,
olhaela46.com,14-06-2019,14-06-2026,7.0,2019.0,,,,
olimpiadasbiologia.wixside.com,09-08-2016,09-08-2026,10.0,2016.0,,,,
olinecitationpayment.com,15-06-2010,15-06-2026,16.0,2010.0,,,,
olinelabels.com,05-02-2007,05-02-2026,19.0,2007.0,,,,
olipam.com,24-05-2024,24-05-2026,2.0,2024.0,NAMECHEAP INC,NS1.DNS-PARKING.COM,NS2.DNS-PARKING.COM,
olitoraneo.com.br,08-06-2020,08-06-2026,6.0,2020.0,,,,
olive.glonfo.com,18-07-2022,18-07-2025,3.0,2022.0,,,,
olivegarden-menu.com,28-06-2024,28-06-2026,2.0,2024.0,,,,
olivegarden.worthepenny.com,10-02-2020,10-02-2026,6.0,2020.0,,,,
olivegardenhappyhour.com,22-03-2024,22-03-2026,2.0,2024.0,,,,
olivegardenmenu.store,29-08-2024,29-08-2025,1.0,2024.0,,,,
olivegardenmenue.com,11-03-2025,11-03-2026,1.0,2025.0,DYNADOT LLC,FONZIE.NS.CLOUDFLARE.COM,JILLIAN.NS.CLOUDFLARE.COM,
olivegardensmenus.com,29-01-2025,29-01-2026,1.0,2025.0,,,,
olivehorse.com,17-05-2024,17-05-2026,2.0,2024.0,,,,
oliveiraporto.com,18-05-2020,18-05-2027,7.0,2020.0,,,,
olivemagazine.com,16-05-2004,16-05-2026,22.0,2004.0,Lexsynergy Limited,NS1.IMDSERVE.COM,NS2.IMDSERVE.COM,NS3.IMDSERVE.COM
oliviascuisine.com,27-06-2014,27-06-2026,12.0,2014.0,"NameCheap, Inc.",DAVE.NS.CLOUDFLARE.COM,MEGAN.NS.CLOUDFLARE.COM,
olledo.com,02-08-2017,02-08-2026,9.0,2017.0,"Spaceship, Inc.",ADA.NS.CLOUDFLARE.COM,YADIEL.NS.CLOUDFLARE.COM,
olukai.worthepenny.com,10-02-2020,10-02-2026,6.0,2020.0,,,,
olx.in,22-02-2006,22-02-2035,29.0,2006.0,"CSC Corporate Domains, Inc.",ns-1665.awsdns-16.co.uk,ns-859.awsdns-43.net,ns-15.awsdns-01.com
olympus.manymanuals.com,18-03-2020,18-03-2034,14.0,2020.0,,,,
om-journal.com,18-04-2011,18-04-2026,15.0,2011.0,,,,
oma.goldensndoodles.com,07-07-2023,07-07-2025,2.0,2023.0,,,,
omarionworldwide.com,29-06-2017,29-06-2027,10.0,2017.0,,,,
omartips.com,08-04-2022,08-04-2026,4.0,2022.0,,,,
omasrezepte.p2ms.tn,,,,,ZENHOSTING,fr1.ouadiedns.com.,fr2.ouadiedns.com.,
omegal.tv,30-09-2019,30-09-2025,6.0,2019.0,,,,
omegle.fun,16-03-2020,16-03-2026,6.0,2020.0,,,,
omeglecapture.com,16-03-2012,16-03-2026,14.0,2012.0,,,,
omegleweb.com,10-11-2023,10-11-2026,3.0,2023.0,,,,
omegleweb.io,29-01-2024,29-01-2026,2.0,2024.0,,,,
omghitched.com,29-04-2024,29-04-2026,2.0,2024.0,,,,
omgyummy.com,02-06-2011,02-06-2027,16.0,2011.0,,,,
omnicarehospice.com,12-07-2013,12-07-2025,12.0,2013.0,,,,
omongcuk.com,12-03-2020,12-03-2026,6.0,2020.0,,,,
on4t.com,30-11-2019,30-11-2025,6.0,2019.0,,,,
onceandagaindurham.net,02-04-2016,02-04-2026,10.0,2016.0,,,,
oncloud.worthepenny.com,10-02-2020,10-02-2026,6.0,2020.0,,,,
oncotypetest.com,09-01-2019,09-01-2031,12.0,2019.0,,,,
ondoho.com,16-01-2025,16-01-2026,1.0,2025.0,,,,
one.ibox-tv.com,11-03-2025,11-03-2026,1.0,2025.0,,,,
one.originallynews.com,24-01-2025,24-01-2026,1.0,2025.0,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),BRIT.NS.CLOUDFLARE.COM,LLOYD.NS.CLOUDFLARE.COM,
oneacrevintagehome.com,19-12-2014,19-12-2025,11.0,2014.0,,,,
onecartao.com,29-09-2023,29-09-2025,2.0,2023.0,,,,
onecognizent.cognizent.com,14-02-2003,14-02-2026,23.0,2003.0,,,,
onecountrysweepstakes.com,03-09-2023,03-09-2025,2.0,2023.0,,,,
onedoessimply.com,12-02-2018,12-02-2026,8.0,2018.0,,,,
onegirlonekitchen.com,16-01-2016,16-01-2026,10.0,2016.0,,,,
onehundreddollarsamonth.com,06-06-2011,06-06-2026,15.0,2011.0,,,,
oneidadispatch.com,14-12-1998,13-12-2025,27.0,1998.0,,,,
onejailbreak.com,24-11-2021,24-11-2025,4.0,2021.0,"OVH, SAS",KEHLANI.NS.CLOUDFLARE.COM,MARIO.NS.CLOUDFLARE.COM,
onekindesign.com,16-01-2012,16-01-2028,16.0,2012.0,,,,
onen.topbignews.com,04-07-2018,04-07-2026,8.0,2018.0,"GoDaddy.com, LLC",JESSICA.NS.CLOUDFLARE.COM,WILL.NS.CLOUDFLARE.COM,
onepotonly.com,03-11-2019,03-11-2028,9.0,2019.0,,,,
onepotwellness.com,08-01-2023,08-01-2026,3.0,2023.0,,,,
onequince.worthepenny.com,10-02-2020,10-02-2026,6.0,2020.0,,,,
ones.ualbr.com,30-07-2017,30-07-2025,8.0,2017.0,,,,
onesourcecruise.com,23-09-2008,23-09-2025,17.0,2008.0,,,,
onestop90.puranigaadi.com,05-08-2022,05-08-2025,3.0,2022.0,,,,
ongsf.com,20-05-2024,20-05-2026,2.0,2024.0,,,,
onlakeshoredrive.com,10-01-2023,10-01-2026,3.0,2023.0,,,,
online-audio-converter.com,19-03-2012,19-03-2026,14.0,2012.0,"Cloudflare, Inc.",BRENDA.NS.CLOUDFLARE.COM,BRETT.NS.CLOUDFLARE.COM,
online-python.com,25-01-2020,25-01-2028,8.0,2020.0,,,,
online-tech-tips.com,18-04-2007,18-04-2027,20.0,2007.0,,,,
online.fliphml5.com,17-07-2020,17-07-2026,6.0,2020.0,,,,
online.fliphtml5.com,31-07-2013,31-07-2026,13.0,2013.0,,,,
online.sajobslink.co.za,25-07-2017,25-07-2025,8.0,2017.0,,,,
onlineathens.com,14-11-1997,13-11-2025,28.0,1997.0,"GoDaddy Corporate Domains, LLC",DNS1.P01.NSONE.NET,DNS2.P01.NSONE.NET,DNS3.P01.NSONE.NET
onlinecargotracking.com,08-07-2020,08-07-2026,6.0,2020.0,Dynadot4 LLC,BRETT.NS.CLOUDFLARE.COM,JUNE.NS.CLOUDFLARE.COM,
onlinecompass.net,15-02-2023,15-02-2026,3.0,2023.0,,,,
onlinedataentryjob.com,21-08-2015,21-08-2027,12.0,2015.0,"GoDaddy.com, LLC",NS1.DIGITALOCEAN.COM,NS2.DIGITALOCEAN.COM,NS3.DIGITALOCEAN.COM
onlinedmv.com,18-04-2001,18-04-2027,26.0,2001.0,,,,
onlinegdb.com,31-07-2016,31-07-2027,11.0,2016.0,BigRock Solutions Ltd.,ALAN.NS.CLOUDFLARE.COM,CHLOE.NS.CLOUDFLARE.COM,
onlinegists.com,25-01-2022,25-01-2026,4.0,2022.0,123-Reg Limited,NS1.DNS-PARKING.COM,NS2.DNS-PARKING.COM,
onlineglitters.net,25-10-2024,25-10-2025,1.0,2024.0,,,,
onlinejob.org.za,16-11-2022,16-11-2025,3.0,2022.0,Vehost,dns1.vehost.co.za,dns2.vehost.co.za,
onlinekasus.com,17-11-2022,17-11-2025,3.0,2022.0,,,,
onlinelibrary.wiley.com,12-10-1994,11-10-2026,32.0,1994.0,,,,
onlinemadison.com,29-08-1997,28-08-2027,30.0,1997.0,,,,
onlinemanualsfinder.com,14-02-2024,14-02-2026,2.0,2024.0,,,,
onlinepianist.com,16-08-2009,16-08-2026,17.0,2009.0,"GoDaddy.com, LLC",NS-112.AWSDNS-14.COM,NS-1377.AWSDNS-44.ORG,NS-2007.AWSDNS-58.CO.UK
onlinepolicescannerhq.com,07-05-2014,07-05-2026,12.0,2014.0,,,,
onlineprospekt.com,27-10-2014,27-10-2025,11.0,2014.0,RegistryGate GmbH,NS5.KASSERVER.COM,NS6.KASSERVER.COM,
onlineradiobox.com,22-10-2013,22-10-2026,13.0,2013.0,,,,
onlinereverselookup.com,22-06-2009,22-06-2025,16.0,2009.0,,,,
onlinestherapysession.com,02-10-2024,02-10-2025,1.0,2024.0,,,,
onlinestore09.digitalchanchalpandey.com,06-03-2023,06-03-2026,3.0,2023.0,,,,
onlinetest.tw,25-10-2023,25-10-2029,6.0,2023.0,,,,
onlinetrackingnumbers.com,15-07-2014,15-07-2025,11.0,2014.0,,,,
onlinetrackpackage.com,21-01-2025,21-01-2026,1.0,2025.0,,,,
onlinetuition.org,08-09-2022,08-09-2025,3.0,2022.0,,,,
onlinetuner.org,18-05-2023,18-05-2026,3.0,2023.0,,,,
onlionsbi.com,02-09-2006,02-09-2025,19.0,2006.0,,,,
onlybypass.com,16-07-2022,16-07-2025,3.0,2022.0,,,,
onlyinyourstate.com,24-07-2014,24-07-2027,13.0,2014.0,,,,
onlyzoology.com,28-06-2020,28-06-2027,7.0,2020.0,,,,
ono-seafood.res-menu.com,24-12-2023,24-12-2025,2.0,2023.0,,,,
onpenang.com,30-07-2023,30-07-2026,3.0,2023.0,Easyspace Ltd.,NS.34SP.COM,NS2.34SP.COM,
onplif.com,21-05-2024,21-05-2026,2.0,2024.0,PDR Ltd. d/b/a PublicDomainRegistry.com,MEGAN.NS.CLOUDFLARE.COM,NOAH.NS.CLOUDFLARE.COM,
ontechapps.com.br,15-12-2023,15-12-2025,2.0,2023.0,,,,
onthewater.com,25-06-1997,24-06-2026,29.0,1997.0,"NameCheap, Inc.",CARL.NS.CLOUDFLARE.COM,DEBORAH.NS.CLOUDFLARE.COM,
ontysplate.com,31-01-2017,31-01-2026,9.0,2017.0,NAMECHEAP INC,BETTY.NS.CLOUDFLARE.COM,THOMAS.NS.CLOUDFLARE.COM,
oohlalaboutiques.com,23-04-2007,23-04-2026,19.0,2007.0,,,,
ooka-sushi-hibachi-steak-house.goto-where.com,12-03-2025,12-03-2026,1.0,2025.0,,,,
ooohdelish.com,05-10-2024,05-10-2025,1.0,2024.0,,,,
oots.in,29-07-2019,29-07-2026,7.0,2019.0,,,,
opaleirosdoparana.forumeiros.com,12-06-2007,12-06-2033,26.0,2007.0,,,,
open.apexnews.com,25-05-2009,25-05-2026,17.0,2009.0,NameWeb BVBA,NS.BNAMED.EU,NS.BNAMED.UK,NS.BNAMED.US
openandclosehours.com,30-04-2016,30-04-2026,10.0,2016.0,"GoDaddy.com, LLC",NS1.DIGITALOCEAN.COM,NS2.DIGITALOCEAN.COM,NS3.DIGITALOCEAN.COM
openapi.techtrickle.com,17-08-2015,17-08-2025,10.0,2015.0,,,,
openclassactions.com,23-07-2019,23-07-2029,10.0,2019.0,,,,
opendatasaveslives.org,17-06-2019,17-06-2026,7.0,2019.0,"GoDaddy.com, LLC",abby.ns.cloudflare.com,zod.ns.cloudflare.com,
opendoorsopenhearts.com,11-02-2020,11-02-2026,6.0,2020.0,,,,
openedcareer.com,17-03-2024,17-03-2026,2.0,2024.0,,,,
openenglis.com,04-06-2016,04-06-2026,10.0,2016.0,,,,
openhoursadvisor.com,16-07-2022,16-07-2025,3.0,2022.0,,,,
openmenu.com,22-11-2003,22-11-2025,22.0,2003.0,,,,
openmindsnalanda.com,24-05-2025,24-05-2026,1.0,2025.0,,,,
openpdf.com,10-09-2004,10-09-2025,21.0,2004.0,,,,
openproxylist.com,07-04-2021,07-04-2026,5.0,2021.0,NAMECHEAP INC,ADEL.NS.CLOUDFLARE.COM,DEAN.NS.CLOUDFLARE.COM,
opentoclosehrs.com,30-09-2021,30-09-2025,4.0,2021.0,,,,
openzed.com,07-07-2023,07-07-2026,3.0,2023.0,,,,
operationwritehome.org,23-08-2009,23-08-2026,17.0,2009.0,,,,
opgguides.com,15-01-2021,15-01-2026,5.0,2021.0,,,,
opgirl.com,12-08-2013,12-08-2025,12.0,2013.0,,,,
oportalmix.com,22-01-2025,22-01-2026,1.0,2025.0,"HOSTINGER operations, UAB",SIMON.NS.CLOUDFLARE.COM,TANI.NS.CLOUDFLARE.COM,
opp.somtechdataapi.com,01-07-2024,01-07-2026,2.0,2024.0,WEBCC,NS1.THETOURISTCHECKLIST.COM,NS2.THETOURISTCHECKLIST.COM,
opportunities.goomack.com,27-04-2023,27-04-2026,3.0,2023.0,"Cloudflare, Inc.",SIMA.NS.CLOUDFLARE.COM,YEVGEN.NS.CLOUDFLARE.COM,
opportunities4youth.co.za,25-01-2022,25-01-2026,4.0,2022.0,ZA-DNS,ophelia.ns.cloudflare.com,rustam.ns.cloudflare.com,
opportunitiescircle.com,20-09-2017,20-09-2025,8.0,2017.0,,,,
opportunitiescorners.com,12-08-2019,12-08-2026,7.0,2019.0,"GoDaddy.com, LLC",GLORIA.NS.CLOUDFLARE.COM,LEO.NS.CLOUDFLARE.COM,
opportunitiesforafricans.com,11-09-2012,11-09-2028,16.0,2012.0,"Amazon Registrar, Inc.",IAN.NS.CLOUDFLARE.COM,LUCY.NS.CLOUDFLARE.COM,
opportunitiesforyouth.org,29-04-2009,29-04-2026,17.0,2009.0,"GoDaddy.com, LLC",ns1.bluehost.com,ns2.bluehost.com,
opportunitieshub.ng,21-09-2023,21-09-2025,2.0,2023.0,HostAfrica,dan2.host-ww.net,dan1.host-ww.net,
opportunitiesinfo.com,19-08-2021,19-08-2026,5.0,2021.0,"NameCheap, Inc.",DEE.NS.CLOUDFLARE.COM,ROCKY.NS.CLOUDFLARE.COM,
opportunitiespedia.com,06-09-2019,06-09-2025,6.0,2019.0,,,,
opportunitydesk.org,19-10-2012,19-10-2025,13.0,2012.0,,,,
opposingviews.com,07-03-2001,07-03-2027,26.0,2001.0,,,,
oprahdaily.com,19-10-2020,19-10-2025,5.0,2020.0,,,,
opremethodsmeeting.org,27-05-2015,27-05-2026,11.0,2015.0,,,,
oprewards.com,29-07-2017,29-07-2025,8.0,2017.0,,,,
opt-milena.ru,30-04-2018,30-04-2026,8.0,2018.0,,,,
optale.net,03-12-2024,03-12-2025,1.0,2024.0,,,,
opticsmag.com,27-05-2017,27-05-2026,9.0,2017.0,,,,
optiderma.com,14-12-2007,14-12-2025,18.0,2007.0,,,,
optifitstores.thekoraspa.com,15-12-2023,15-12-2025,2.0,2023.0,,,,
optimalbeauty.net,19-10-2011,19-10-2026,15.0,2011.0,,,,
optimalerecepten.com,04-11-2024,04-11-2025,1.0,2024.0,NAMECHEAP INC,AMIT.NS.CLOUDFLARE.COM,GWEN.NS.CLOUDFLARE.COM,
optimalrecipes.com,11-12-2023,11-12-2026,3.0,2023.0,"GoDaddy.com, LLC",EVA.NS.CLOUDFLARE.COM,MATIAS.NS.CLOUDFLARE.COM,
optionclass.com,05-01-2006,05-01-2026,20.0,2006.0,,,,
optionstart.com,21-08-2016,21-08-2025,9.0,2016.0,,,,
optix-now.com,16-01-2009,16-01-2026,17.0,2009.0,,,,
optoutscreen.com,11-02-2005,11-02-2026,21.0,2005.0,,,,
opz.laidbackgame.com,04-12-2024,04-12-2025,1.0,2024.0,,,,
orab.com,20-02-2000,20-02-2026,26.0,2000.0,,,,
oracleclud.com,08-07-2018,08-07-2026,8.0,2018.0,,,,
orangebettie.com,21-08-2014,21-08-2025,11.0,2014.0,,,,
orangebookvalue.com,30-09-2015,30-09-2026,11.0,2015.0,,,,
orangeleader.com,20-10-1999,20-10-2025,26.0,1999.0,,,,
orangepathology.ilabill.com,04-12-2017,04-12-2026,9.0,2017.0,,,,
orangetrackdiecast.com,19-05-2016,19-05-2026,10.0,2016.0,,,,
orapk.com,07-09-2024,07-09-2025,1.0,2024.0,,,,
orbesargentina.com,15-05-2016,15-05-2026,10.0,2016.0,IONOS SE,ISABEL.NS.CLOUDFLARE.COM,TODD.NS.CLOUDFLARE.COM,
orci.site,22-07-2025,22-07-2026,1.0,2025.0,,,,
orderelmiltacos.com,01-10-2024,01-10-2025,1.0,2024.0,,,,
orderelsazondelasamericas.com,28-05-2023,28-05-2026,3.0,2023.0,,,,
ordersonlinesystem.com,02-02-2025,02-02-2026,1.0,2025.0,,,,
ordertracker.com,21-03-2000,21-03-2026,26.0,2000.0,,,,
orderwafflehouse.com,19-10-2022,19-10-2025,3.0,2022.0,,,,
oregondiscovery.com,17-03-2015,17-03-2027,12.0,2015.0,,,,
oregonlive.com,27-06-1996,26-06-2027,31.0,1996.0,,,,
organicallywell.com,05-06-2023,05-06-2026,3.0,2023.0,,,,
organicauthority.com,28-05-2004,22-07-2033,29.0,2004.0,"GoDaddy.com, LLC",IAN.NS.CLOUDFLARE.COM,KAY.NS.CLOUDFLARE.COM,
organicbeautylover.com,24-07-2015,24-07-2025,10.0,2015.0,,,,
organizedhomeschooler.com,17-06-2016,17-06-2026,10.0,2016.0,,,,
organizzei.com.br,25-07-2023,25-07-2026,3.0,2023.0,,,,
orgin.com,19-07-1999,19-07-2025,26.0,1999.0,,,,
orientation-chabab.com,28-05-2012,28-05-2026,14.0,2012.0,,,,
origami-resource-center.com,31-10-2006,31-10-2026,20.0,2006.0,,,,
origamiami.com,18-11-2020,18-11-2025,5.0,2020.0,,,,
originalamsterdamshop.com,22-04-2025,22-04-2026,1.0,2025.0,,,,
originalcrabcake.com,10-12-2022,10-12-2025,3.0,2022.0,,,,
orivrestocafeebar.com,27-06-2023,27-06-2025,2.0,2023.0,,,,
orlandomagicdaily.com,22-01-2009,22-01-2026,17.0,2009.0,,,,
orlandos-new-mexican-cafe.restaurants-world.com,04-12-2023,04-12-2025,2.0,2023.0,,,,
orlandosentinel.com,27-07-1995,26-07-2026,31.0,1995.0,,,,
ormc.com,16-05-1996,17-05-2026,30.0,1996.0,,,,
oromiajobs.com,10-12-2020,10-12-2025,5.0,2020.0,,,,
ororotv.com,13-07-2013,13-07-2025,12.0,2013.0,,,,
orthopedic.io,12-08-2015,12-08-2028,13.0,2015.0,,,,
orthoviginia.com,12-04-2018,12-04-2026,8.0,2018.0,,,,
osaka-castle.jp,11-07-2024,31-07-2025,1.0,2024.0,,,,
osaka-midorigaoka.com,08-06-2015,08-06-2026,11.0,2015.0,"GoDaddy.com, LLC",BYTE.DNS-PARKING.COM,PIXEL.DNS-PARKING.COM,
osaka-steakhouse-sushi-bar-tulsa.restaurants-world.com,04-12-2023,04-12-2025,2.0,2023.0,,,,
osfile.co.uk,02-04-2025,02-04-2027,2.0,2025.0,,,,
oshaeducationcenter.com,07-11-2006,07-11-2025,19.0,2006.0,,,,
oshakurfilms.com,17-05-2023,17-05-2026,3.0,2023.0,"GoDaddy.com, LLC",NS65.DOMAINCONTROL.COM,NS66.DOMAINCONTROL.COM,NS75.DOMAINCONTROL.COM
ositaibekwe.com,04-04-2007,07-07-2025,18.0,2007.0,,,,
osteria-al-squero.foodjoyy.com,09-12-2024,09-12-2025,1.0,2024.0,,,,
osteria-santo-spirito.menu-world.com,24-12-2023,24-12-2025,2.0,2023.0,,,,
osteriasantandrea.it,25-04-2025,25-04-2026,1.0,2025.0,,,,
osubeavers.com,21-08-1997,14-06-2026,28.0,1997.0,,,,
oswegospeedway.com,25-02-1997,26-02-2026,29.0,1997.0,"Wild West Domains, LLC",NS65.DOMAINCONTROL.COM,NS66.DOMAINCONTROL.COM,
otaymandarin.com,25-03-2018,25-03-2026,8.0,2018.0,,,,
otianga.com,09-06-2024,09-06-2026,2.0,2024.0,,,,
otomobilyum.com,17-05-2022,17-05-2026,4.0,2022.0,,,,
otoro-sushi.goto-where.com,12-03-2025,12-03-2026,1.0,2025.0,,,,
otyil.com,26-07-2022,26-07-2025,3.0,2022.0,,,,
oudip.com,27-12-2022,27-12-2025,3.0,2022.0,,,,
ouniversodoscartoes.com,29-05-2023,29-05-2026,3.0,2023.0,,,,
our.visa2you.com,23-03-2023,23-03-2026,3.0,2023.0,,,,
ouraspiring.com,24-04-2024,24-04-2026,2.0,2024.0,"GoDaddy.com, LLC",DESIREE.NS.CLOUDFLARE.COM,MIKE.NS.CLOUDFLARE.COM,
ourcatholicprayers.com,17-02-2006,17-02-2026,20.0,2006.0,,,,
ourcreolesoul.com,30-11-2017,30-11-2027,10.0,2017.0,,,,
